respid,pv01,wghtpew,german,eastwest,dg03,yborn,sex,educ,inc,land,dg10,pv01_raw,y_afd_any,y_afd_vote,is_eligible_party_answer,is_voter_intent_sample,east_youth,age_1990,age_2023,dose_years,born_after_1990,gdr_exposed,gdr_socialized_10plus
4339,91,0.5408545025487828,1.0,2.0,1.0,1950.0,2.0,4.0,2500.0,140.0,15.0,91,0,,1,0,1,40.0,73.0,18.0,0,1,1
4340,1,1.2038247711023997,1.0,1.0,4.0,1970.0,1.0,5.0,3250.0,50.0,11.0,1,0,0,1,1,0,20.0,53.0,0.0,0,0,0
4341,2,0.5011444524580629,1.0,2.0,1.0,1956.0,1.0,5.0,2500.0,150.0,15.0,2,0,0,1,1,1,34.0,67.0,18.0,0,1,1
4342,2,1.2524284086434012,1.0,1.0,4.0,1947.0,2.0,5.0,3250.0,111.0,1.0,2,0,0,1,1,0,43.0,76.0,0.0,0,0,0
4343,42,0.5445972257083529,1.0,2.0,1.0,1966.0,2.0,4.0,2125.0,160.0,16.0,42,1,1,1,1,1,24.0,57.0,18.0,0,1,1
4344,42,0.5408545025487828,1.0,2.0,1.0,1987.0,1.0,3.0,1900.0,140.0,15.0,42,1,1,1,1,1,3.0,36.0,3.0,0,1,0
4345,-7,1.2524284086434012,1.0,1.0,4.0,1970.0,1.0,2.0,1100.0,90.0,2.0,-7,,,0,0,0,20.0,53.0,0.0,0,0,0
4346,91,1.2038247711023997,1.0,1.0,4.0,1957.0,1.0,4.0,2850.0,10.0,11.0,91,0,,1,0,0,33.0,66.0,0.0,0,0,0
4347,3,0.5408545025487828,1.0,2.0,1.0,1969.0,2.0,3.0,1050.0,140.0,15.0,3,0,0,1,1,1,21.0,54.0,18.0,0,1,1
4348,91,0.5011444524580629,1.0,2.0,1.0,1952.0,2.0,5.0,1250.0,150.0,17.0,91,0,,1,0,1,38.0,71.0,18.0,0,1,1
4349,1,1.2524284086434012,1.0,1.0,4.0,1971.0,2.0,3.0,2001.0,80.0,1.0,1,0,0,1,1,0,19.0,52.0,0.0,0,0,0
4350,42,1.2524284086434012,1.0,1.0,4.0,1973.0,1.0,5.0,3000.0,50.0,8.0,42,1,1,1,1,0,17.0,50.0,0.0,0,0,0
4351,4,1.2524284086434012,1.0,1.0,4.0,1998.0,2.0,5.0,938.0,80.0,1.0,4,0,0,1,1,0,-8.0,25.0,0.0,1,0,0
4352,1,1.2075648348440184,1.0,1.0,4.0,1960.0,1.0,4.0,900.0,90.0,2.0,1,0,0,1,1,0,30.0,63.0,0.0,0,0,0
4353,3,0.5011444524580629,1.0,2.0,1.0,1940.0,2.0,2.0,1400.0,150.0,16.0,3,0,0,1,1,1,50.0,83.0,18.0,0,1,1
4354,2,0.5011444524580629,1.0,2.0,1.0,1953.0,1.0,5.0,1783.0,120.0,12.0,2,0,0,1,1,1,37.0,70.0,18.0,0,1,1
4355,-8,1.2075648348440184,1.0,1.0,4.0,1982.0,1.0,2.0,,30.0,7.0,-8,,,0,0,0,8.0,41.0,0.0,0,0,0
4356,1,1.2524284086434012,1.0,1.0,4.0,1964.0,2.0,5.0,150.0,60.0,6.0,1,0,0,1,1,0,26.0,59.0,0.0,0,0,0
4357,3,1.2075648348440184,1.0,1.0,4.0,1940.0,2.0,2.0,1313.0,20.0,11.0,3,0,0,1,1,0,50.0,83.0,0.0,0,0,0
4358,2,0.5445972257083529,1.0,2.0,1.0,1969.0,2.0,5.0,3250.0,112.0,13.0,2,0,0,1,1,1,21.0,54.0,18.0,0,1,1
4359,90,1.2524284086434012,1.0,1.0,4.0,1983.0,2.0,4.0,1800.0,90.0,2.0,90,0,0,1,1,0,7.0,40.0,0.0,0,0,0
4360,6,0.5408545025487828,1.0,2.0,1.0,1943.0,1.0,5.0,1800.0,160.0,17.0,6,0,0,1,1,1,47.0,80.0,18.0,0,1,1
4361,2,1.2524284086434012,1.0,1.0,4.0,1966.0,2.0,3.0,2625.0,70.0,9.0,2,0,0,1,1,0,24.0,57.0,0.0,0,0,0
4362,-7,1.2075648348440184,1.0,1.0,4.0,1963.0,2.0,2.0,,80.0,1.0,-7,,,0,0,0,27.0,60.0,0.0,0,0,0
4363,-8,1.2075648348440184,1.0,1.0,4.0,1992.0,2.0,4.0,2200.0,50.0,8.0,-8,,,0,0,0,-2.0,31.0,0.0,1,0,0
4364,1,1.2075648348440184,1.0,1.0,4.0,1977.0,1.0,5.0,4000.0,30.0,7.0,1,0,0,1,1,0,13.0,46.0,0.0,0,0,0
4365,3,0.5011444524580629,1.0,2.0,1.0,1952.0,2.0,5.0,,130.0,15.0,3,0,0,1,1,1,38.0,71.0,18.0,0,1,1
4366,-8,1.2524284086434012,1.0,1.0,4.0,2004.0,2.0,3.0,890.0,90.0,2.0,-8,,,0,0,0,-14.0,19.0,0.0,1,0,0
4367,4,1.2038247711023997,2.0,1.0,,1992.0,2.0,6.0,2500.0,80.0,95.0,4,0,0,1,1,,-2.0,31.0,,1,,
4368,2,1.2038247711023997,1.0,1.0,4.0,1945.0,2.0,5.0,2000.0,20.0,4.0,2,0,0,1,1,0,45.0,78.0,0.0,0,0,0
4369,2,1.2075648348440184,1.0,1.0,4.0,1957.0,1.0,2.0,1900.0,60.0,6.0,2,0,0,1,1,0,33.0,66.0,0.0,0,0,0
4370,1,1.2038247711023997,1.0,1.0,4.0,1956.0,1.0,2.0,6750.0,90.0,9.0,1,0,0,1,1,0,34.0,67.0,0.0,0,0,0
4371,4,1.2075648348440184,1.0,1.0,4.0,1989.0,2.0,5.0,3700.0,20.0,5.0,4,0,0,1,1,0,1.0,34.0,0.0,0,0,0
4372,1,1.2524284086434012,1.0,1.0,4.0,1952.0,1.0,5.0,3100.0,50.0,8.0,1,0,0,1,1,0,38.0,71.0,0.0,0,0,0
4373,1,1.2075648348440184,1.0,1.0,4.0,1953.0,2.0,3.0,2500.0,30.0,7.0,1,0,0,1,1,0,37.0,70.0,0.0,0,0,0
4374,2,1.2524284086434012,1.0,1.0,4.0,1995.0,1.0,4.0,1125.0,100.0,10.0,2,0,0,1,1,0,-5.0,28.0,0.0,1,0,0
4375,4,1.2524284086434012,1.0,1.0,4.0,1958.0,2.0,5.0,4.0,50.0,8.0,4,0,0,1,1,0,32.0,65.0,0.0,0,0,0
4376,91,1.2038247711023997,1.0,1.0,4.0,1951.0,1.0,2.0,1313.0,30.0,7.0,91,0,,1,0,0,39.0,72.0,0.0,0,0,0
4377,42,1.2524284086434012,1.0,1.0,4.0,1949.0,1.0,2.0,2700.0,80.0,1.0,42,1,1,1,1,0,41.0,74.0,0.0,0,0,0
4378,90,1.2038247711023997,1.0,1.0,4.0,1963.0,1.0,3.0,3500.0,90.0,2.0,90,0,0,1,1,0,27.0,60.0,0.0,0,0,0
4379,-8,1.2038247711023997,1.0,1.0,4.0,1960.0,1.0,4.0,2375.0,40.0,3.0,-8,,,0,0,0,30.0,63.0,0.0,0,0,0
4380,91,1.2038247711023997,1.0,1.0,4.0,1967.0,2.0,5.0,3750.0,80.0,8.0,91,0,,1,0,0,23.0,56.0,0.0,0,0,0
4381,1,1.2524284086434012,1.0,1.0,4.0,2000.0,1.0,3.0,860.0,90.0,2.0,1,0,0,1,1,0,-10.0,23.0,0.0,1,0,0
4382,90,0.5011444524580629,1.0,2.0,1.0,1974.0,1.0,5.0,2400.0,140.0,15.0,90,0,0,1,1,1,16.0,49.0,16.0,0,1,1
4383,91,1.2038247711023997,1.0,1.0,4.0,1984.0,1.0,2.0,,80.0,1.0,91,0,,1,0,0,6.0,39.0,0.0,0,0,0
4384,4,1.2075648348440184,3.0,1.0,4.0,1997.0,2.0,5.0,2000.0,60.0,6.0,4,0,0,1,1,0,-7.0,26.0,0.0,1,0,0
4385,6,1.2524284086434012,2.0,1.0,4.0,1998.0,2.0,5.0,1200.0,90.0,1.0,6,0,0,1,1,0,-8.0,25.0,0.0,1,0,0
4386,-42,0.5445972257083529,1.0,2.0,1.0,1980.0,1.0,2.0,1875.0,140.0,15.0,-42,,,0,0,1,10.0,43.0,10.0,0,1,1
4387,-7,1.2075648348440184,1.0,1.0,4.0,2001.0,1.0,3.0,,50.0,8.0,-7,,,0,0,0,-11.0,22.0,0.0,1,0,0
4388,91,1.2075648348440184,1.0,1.0,4.0,2003.0,2.0,5.0,,50.0,8.0,91,0,,1,0,0,-13.0,20.0,0.0,1,0,0
4389,-7,0.5445972257083529,1.0,2.0,1.0,1969.0,1.0,3.0,1188.0,160.0,17.0,-7,,,0,0,1,21.0,54.0,18.0,0,1,1
4390,-50,1.2524284086434012,3.0,1.0,,1990.0,2.0,2.0,800.0,50.0,95.0,-50,,,0,0,,0.0,33.0,,0,,
4391,1,1.2038247711023997,1.0,1.0,4.0,1965.0,1.0,5.0,4750.0,80.0,1.0,1,0,0,1,1,0,25.0,58.0,0.0,0,0,0
4392,42,1.2038247711023997,1.0,1.0,,1955.0,1.0,4.0,813.0,80.0,95.0,42,1,1,1,1,,35.0,68.0,,0,,
4393,-8,1.2075648348440184,1.0,1.0,4.0,1964.0,2.0,5.0,1875.0,80.0,1.0,-8,,,0,0,0,26.0,59.0,0.0,0,0,0
4394,42,1.2038247711023997,1.0,1.0,2.0,1984.0,1.0,3.0,3250.0,30.0,16.0,42,1,1,1,1,1,6.0,39.0,6.0,0,1,0
4395,1,1.2524284086434012,1.0,1.0,4.0,1959.0,2.0,5.0,2500.0,50.0,8.0,1,0,0,1,1,0,31.0,64.0,0.0,0,0,0
4396,90,1.2524284086434012,1.0,1.0,4.0,2004.0,1.0,7.0,,80.0,1.0,90,0,0,1,1,0,-14.0,19.0,0.0,1,0,0
4397,1,1.2038247711023997,1.0,1.0,4.0,1954.0,1.0,3.0,1875.0,30.0,7.0,1,0,0,1,1,0,36.0,69.0,0.0,0,0,0
4398,-8,0.5011444524580629,1.0,2.0,1.0,1945.0,2.0,3.0,1300.0,112.0,12.0,-8,,,0,0,1,45.0,78.0,18.0,0,1,1
4399,42,1.2038247711023997,1.0,1.0,,1968.0,2.0,3.0,2125.0,90.0,95.0,42,1,1,1,1,,22.0,55.0,,0,,
4400,1,0.5011444524580629,1.0,2.0,3.0,1983.0,1.0,5.0,3600.0,112.0,4.0,1,0,0,1,1,0,7.0,40.0,0.0,0,0,0
4401,42,1.2075648348440184,1.0,1.0,4.0,1973.0,1.0,3.0,4750.0,50.0,8.0,42,1,1,1,1,0,17.0,50.0,0.0,0,0,0
4402,1,0.5011444524580629,1.0,2.0,1.0,1962.0,2.0,4.0,2300.0,120.0,12.0,1,0,0,1,1,1,28.0,61.0,18.0,0,1,1
4403,1,1.2075648348440184,1.0,1.0,4.0,1984.0,2.0,5.0,6300.0,50.0,8.0,1,0,0,1,1,0,6.0,39.0,0.0,0,0,0
4404,4,1.2075648348440184,1.0,1.0,4.0,1968.0,1.0,3.0,4250.0,80.0,11.0,4,0,0,1,1,0,22.0,55.0,0.0,0,0,0
4405,-8,1.2038247711023997,1.0,1.0,4.0,1951.0,2.0,2.0,1625.0,50.0,8.0,-8,,,0,0,0,39.0,72.0,0.0,0,0,0
4406,4,0.5445972257083529,1.0,2.0,1.0,1978.0,1.0,5.0,2875.0,160.0,17.0,4,0,0,1,1,1,12.0,45.0,12.0,0,1,1
4407,-8,0.5445972257083529,1.0,2.0,1.0,2001.0,2.0,5.0,1188.0,120.0,12.0,-8,,,0,0,1,-11.0,22.0,0.0,1,0,0
4408,4,0.5011444524580629,1.0,2.0,1.0,1962.0,1.0,3.0,3300.0,140.0,15.0,4,0,0,1,1,1,28.0,61.0,18.0,0,1,1
4409,2,1.2038247711023997,1.0,1.0,4.0,1968.0,2.0,4.0,2625.0,70.0,9.0,2,0,0,1,1,0,22.0,55.0,0.0,0,0,0
4410,4,1.2038247711023997,1.0,1.0,4.0,1985.0,1.0,5.0,3750.0,50.0,8.0,4,0,0,1,1,0,5.0,38.0,0.0,0,0,0
4411,91,1.2038247711023997,1.0,1.0,4.0,1992.0,1.0,7.0,938.0,90.0,2.0,91,0,,1,0,0,-2.0,31.0,0.0,1,0,0
4412,-50,1.2524284086434012,3.0,1.0,,1994.0,2.0,3.0,,50.0,95.0,-50,,,0,0,,-4.0,29.0,,1,,
4413,1,0.5445972257083529,1.0,2.0,1.0,1956.0,1.0,3.0,,112.0,12.0,1,0,0,1,1,1,34.0,67.0,18.0,0,1,1
4414,90,1.2075648348440184,2.0,1.0,4.0,1989.0,2.0,5.0,3600.0,60.0,6.0,90,0,0,1,1,0,1.0,34.0,0.0,0,0,0
4415,6,1.2524284086434012,1.0,1.0,4.0,1986.0,2.0,5.0,1300.0,80.0,6.0,6,0,0,1,1,0,4.0,37.0,0.0,0,0,0
4416,2,0.5011444524580629,1.0,2.0,1.0,1966.0,2.0,3.0,2100.0,160.0,17.0,2,0,0,1,1,1,24.0,57.0,18.0,0,1,1
4417,-50,1.2524284086434012,3.0,1.0,4.0,1973.0,1.0,2.0,3000.0,50.0,8.0,-50,,,0,0,0,17.0,50.0,0.0,0,0,0
4418,42,0.5445972257083529,1.0,2.0,1.0,1951.0,1.0,2.0,1063.0,140.0,15.0,42,1,1,1,1,1,39.0,72.0,18.0,0,1,1
4419,3,1.2038247711023997,1.0,1.0,4.0,1975.0,1.0,5.0,11250.0,90.0,7.0,3,0,0,1,1,0,15.0,48.0,0.0,0,0,0
4420,-50,1.2524284086434012,3.0,1.0,4.0,1994.0,1.0,2.0,2000.0,50.0,8.0,-50,,,0,0,0,-4.0,29.0,0.0,1,0,0
4421,-8,1.2524284086434012,1.0,1.0,4.0,1952.0,2.0,5.0,,80.0,1.0,-8,,,0,0,0,38.0,71.0,0.0,0,0,0
4422,4,0.5011444524580629,2.0,2.0,,1977.0,1.0,5.0,2500.0,112.0,95.0,4,0,0,1,1,,13.0,46.0,,0,,
4423,90,1.2524284086434012,1.0,1.0,4.0,1988.0,2.0,2.0,1700.0,90.0,2.0,90,0,0,1,1,0,2.0,35.0,0.0,0,0,0
4424,-8,1.2075648348440184,1.0,1.0,4.0,1980.0,2.0,5.0,800.0,50.0,8.0,-8,,,0,0,0,10.0,43.0,0.0,0,0,0
4425,2,1.2524284086434012,2.0,1.0,,1952.0,2.0,5.0,350.0,50.0,95.0,2,0,0,1,1,,38.0,71.0,,0,,
4426,4,1.2038247711023997,1.0,1.0,4.0,1997.0,1.0,5.0,450.0,80.0,1.0,4,0,0,1,1,0,-7.0,26.0,0.0,1,0,0
4427,2,1.2038247711023997,1.0,1.0,4.0,1967.0,2.0,3.0,2875.0,30.0,7.0,2,0,0,1,1,0,23.0,56.0,0.0,0,0,0
4428,91,1.2524284086434012,1.0,1.0,4.0,2001.0,2.0,2.0,1670.0,50.0,8.0,91,0,,1,0,0,-11.0,22.0,0.0,1,0,0
4429,2,0.5011444524580629,1.0,2.0,3.0,1974.0,2.0,5.0,1400.0,120.0,4.0,2,0,0,1,1,0,16.0,49.0,0.0,0,0,0
4430,4,1.2075648348440184,1.0,1.0,4.0,1967.0,2.0,3.0,701.0,80.0,8.0,4,0,0,1,1,0,23.0,56.0,0.0,0,0,0
4431,-8,1.2524284086434012,3.0,1.0,4.0,1993.0,2.0,1.0,900.0,70.0,9.0,-8,,,0,0,0,-3.0,30.0,0.0,1,0,0
4432,2,1.2524284086434012,1.0,1.0,4.0,1987.0,2.0,2.0,1625.0,70.0,9.0,2,0,0,1,1,0,3.0,36.0,0.0,0,0,0
4433,6,0.5408545025487828,1.0,2.0,1.0,1990.0,2.0,5.0,3900.0,112.0,13.0,6,0,0,1,1,1,0.0,33.0,0.0,0,0,0
4434,42,0.5408545025487828,1.0,2.0,,1991.0,2.0,5.0,2600.0,112.0,95.0,42,1,1,1,1,,-1.0,32.0,,1,,
4435,4,1.2524284086434012,1.0,1.0,4.0,1984.0,2.0,5.0,1000.0,60.0,6.0,4,0,0,1,1,0,6.0,39.0,0.0,0,0,0
4436,4,1.2075648348440184,1.0,1.0,2.0,1989.0,2.0,5.0,1800.0,50.0,14.0,4,0,0,1,1,1,1.0,34.0,1.0,0,1,0
4437,1,1.2038247711023997,1.0,1.0,4.0,1993.0,1.0,5.0,3750.0,80.0,1.0,1,0,0,1,1,0,-3.0,30.0,0.0,1,0,0
4438,4,0.5011444524580629,1.0,2.0,1.0,1986.0,2.0,4.0,2500.0,150.0,16.0,4,0,0,1,1,1,4.0,37.0,4.0,0,1,0
4439,1,1.2038247711023997,1.0,1.0,4.0,1988.0,1.0,5.0,938.0,30.0,7.0,1,0,0,1,1,0,2.0,35.0,0.0,0,0,0
4440,4,0.5408545025487828,1.0,2.0,1.0,1956.0,2.0,5.0,1700.0,120.0,12.0,4,0,0,1,1,1,34.0,67.0,18.0,0,1,1
4441,-9,1.2038247711023997,1.0,1.0,4.0,2001.0,2.0,5.0,,80.0,1.0,-9,,,0,0,0,-11.0,22.0,0.0,1,0,0
4442,1,1.2038247711023997,1.0,1.0,4.0,1942.0,2.0,2.0,,90.0,2.0,1,0,0,1,1,0,48.0,81.0,0.0,0,0,0
4443,90,0.5408545025487828,1.0,2.0,1.0,1959.0,1.0,3.0,563.0,120.0,12.0,90,0,0,1,1,1,31.0,64.0,18.0,0,1,1
4444,-8,0.5445972257083529,1.0,2.0,1.0,1976.0,2.0,3.0,3000.0,112.0,13.0,-8,,,0,0,1,14.0,47.0,14.0,0,1,1
4445,42,0.5011444524580629,1.0,2.0,1.0,1987.0,1.0,3.0,4000.0,130.0,14.0,42,1,1,1,1,1,3.0,36.0,3.0,0,1,0
4446,42,1.2038247711023997,1.0,1.0,4.0,1999.0,1.0,2.0,450.0,20.0,5.0,42,1,1,1,1,0,-9.0,24.0,0.0,1,0,0
4447,1,0.5011444524580629,1.0,2.0,1.0,1981.0,1.0,5.0,3500.0,130.0,14.0,1,0,0,1,1,1,9.0,42.0,9.0,0,1,0
4448,1,1.2075648348440184,1.0,1.0,4.0,1966.0,2.0,3.0,1029.0,50.0,8.0,1,0,0,1,1,0,24.0,57.0,0.0,0,0,0
4449,-8,1.2038247711023997,1.0,1.0,4.0,2001.0,1.0,5.0,1100.0,70.0,9.0,-8,,,0,0,0,-11.0,22.0,0.0,1,0,0
4450,2,0.5408545025487828,1.0,2.0,1.0,1942.0,1.0,3.0,813.0,140.0,15.0,2,0,0,1,1,1,48.0,81.0,18.0,0,1,1
4451,2,1.2038247711023997,3.0,1.0,,1948.0,2.0,3.0,850.0,111.0,95.0,2,0,0,1,1,,42.0,75.0,,0,,
4452,-8,1.2524284086434012,2.0,1.0,,1954.0,2.0,2.0,688.0,50.0,95.0,-8,,,0,0,,36.0,69.0,,0,,
4453,-8,0.5445972257083529,1.0,2.0,1.0,1953.0,1.0,2.0,1313.0,130.0,14.0,-8,,,0,0,1,37.0,70.0,18.0,0,1,1
4454,4,1.2038247711023997,1.0,1.0,4.0,1935.0,1.0,2.0,2125.0,90.0,2.0,4,0,0,1,1,0,55.0,88.0,0.0,0,0,0
4455,1,1.2038247711023997,1.0,1.0,4.0,1983.0,1.0,3.0,2125.0,90.0,2.0,1,0,0,1,1,0,7.0,40.0,0.0,0,0,0
4456,3,1.2524284086434012,1.0,1.0,4.0,1952.0,1.0,5.0,3000.0,10.0,11.0,3,0,0,1,1,0,38.0,71.0,0.0,0,0,0
4457,4,1.2524284086434012,1.0,1.0,4.0,1946.0,2.0,2.0,1900.0,50.0,8.0,4,0,0,1,1,0,44.0,77.0,0.0,0,0,0
4458,-42,1.2038247711023997,1.0,1.0,2.0,,,5.0,2125.0,111.0,15.0,-42,,,0,0,1,,,,,,
4459,1,0.5445972257083529,1.0,2.0,1.0,1980.0,1.0,5.0,2900.0,120.0,12.0,1,0,0,1,1,1,10.0,43.0,10.0,0,1,1
4460,-8,1.2038247711023997,1.0,1.0,4.0,1987.0,1.0,3.0,3140.0,90.0,2.0,-8,,,0,0,0,3.0,36.0,0.0,0,0,0
4461,-8,1.2038247711023997,1.0,1.0,4.0,1985.0,1.0,5.0,2375.0,60.0,6.0,-8,,,0,0,0,5.0,38.0,0.0,0,0,0
4462,42,1.2524284086434012,1.0,1.0,4.0,1983.0,1.0,2.0,740.0,60.0,6.0,42,1,1,1,1,0,7.0,40.0,0.0,0,0,0
4463,-8,1.2038247711023997,3.0,1.0,,1976.0,1.0,3.0,,50.0,95.0,-8,,,0,0,,14.0,47.0,,0,,
4464,4,1.2038247711023997,1.0,1.0,4.0,1960.0,2.0,3.0,1188.0,90.0,2.0,4,0,0,1,1,0,30.0,63.0,0.0,0,0,0
4465,6,0.5445972257083529,1.0,2.0,1.0,1989.0,1.0,4.0,2000.0,112.0,12.0,6,0,0,1,1,1,1.0,34.0,1.0,0,1,0
4466,-8,1.2075648348440184,1.0,1.0,4.0,1972.0,1.0,3.0,2600.0,90.0,2.0,-8,,,0,0,0,18.0,51.0,0.0,0,0,0
4467,-7,0.5408545025487828,1.0,2.0,1.0,1954.0,2.0,4.0,1400.0,112.0,13.0,-7,,,0,0,1,36.0,69.0,18.0,0,1,1
4468,2,1.2524284086434012,1.0,1.0,4.0,1972.0,1.0,5.0,,50.0,8.0,2,0,0,1,1,0,18.0,51.0,0.0,0,0,0
4469,3,1.2038247711023997,1.0,1.0,4.0,1967.0,1.0,5.0,4000.0,30.0,7.0,3,0,0,1,1,0,23.0,56.0,0.0,0,0,0
4470,1,1.2524284086434012,1.0,1.0,4.0,1947.0,2.0,5.0,1500.0,50.0,8.0,1,0,0,1,1,0,43.0,76.0,0.0,0,0,0
4471,1,1.2524284086434012,1.0,1.0,4.0,1971.0,1.0,5.0,,100.0,10.0,1,0,0,1,1,0,19.0,52.0,0.0,0,0,0
4472,4,1.2524284086434012,1.0,1.0,4.0,1952.0,2.0,5.0,2700.0,50.0,8.0,4,0,0,1,1,0,38.0,71.0,0.0,0,0,0
4473,-8,0.5408545025487828,3.0,2.0,,1990.0,1.0,-33.0,,112.0,95.0,-8,,,0,0,,0.0,33.0,,0,,
4474,-7,1.2075648348440184,1.0,1.0,4.0,2001.0,2.0,3.0,1063.0,30.0,7.0,-7,,,0,0,0,-11.0,22.0,0.0,1,0,0
4475,2,1.2038247711023997,1.0,1.0,4.0,1959.0,1.0,5.0,,50.0,8.0,2,0,0,1,1,0,31.0,64.0,0.0,0,0,0
4476,2,1.2524284086434012,1.0,1.0,4.0,1964.0,1.0,3.0,4300.0,90.0,2.0,2,0,0,1,1,0,26.0,59.0,0.0,0,0,0
4477,-8,0.5011444524580629,1.0,2.0,1.0,1983.0,1.0,3.0,3200.0,140.0,15.0,-8,,,0,0,1,7.0,40.0,7.0,0,1,0
4478,3,1.2524284086434012,1.0,1.0,4.0,2004.0,1.0,5.0,,10.0,11.0,3,0,0,1,1,0,-14.0,19.0,0.0,1,0,0
4479,4,1.2038247711023997,1.0,1.0,4.0,1979.0,1.0,5.0,3750.0,80.0,1.0,4,0,0,1,1,0,11.0,44.0,0.0,0,0,0
4480,6,0.5445972257083529,1.0,2.0,1.0,1935.0,2.0,1.0,938.0,120.0,12.0,6,0,0,1,1,1,55.0,88.0,18.0,0,1,1
4481,1,0.5445972257083529,1.0,2.0,1.0,1957.0,2.0,3.0,2375.0,120.0,13.0,1,0,0,1,1,1,33.0,66.0,18.0,0,1,1
4482,-42,0.5445972257083529,1.0,2.0,1.0,1990.0,2.0,4.0,938.0,140.0,15.0,-42,,,0,0,1,0.0,33.0,0.0,0,0,0
4483,4,1.2038247711023997,1.0,1.0,4.0,1966.0,2.0,5.0,3750.0,60.0,6.0,4,0,0,1,1,0,24.0,57.0,0.0,0,0,0
4484,1,1.2075648348440184,1.0,1.0,4.0,1952.0,1.0,2.0,563.0,30.0,7.0,1,0,0,1,1,0,38.0,71.0,0.0,0,0,0
4485,1,1.2038247711023997,1.0,1.0,,1953.0,1.0,3.0,1063.0,80.0,95.0,1,0,0,1,1,,37.0,70.0,,0,,
4486,6,1.2524284086434012,1.0,1.0,4.0,1985.0,2.0,3.0,3000.0,60.0,6.0,6,0,0,1,1,0,5.0,38.0,0.0,0,0,0
4487,6,0.5408545025487828,1.0,2.0,1.0,1991.0,2.0,3.0,,140.0,15.0,6,0,0,1,1,1,-1.0,32.0,0.0,1,0,0
4488,2,0.5011444524580629,1.0,2.0,1.0,1948.0,2.0,2.0,877.0,160.0,17.0,2,0,0,1,1,1,42.0,75.0,18.0,0,1,1
4489,-8,1.2075648348440184,1.0,1.0,4.0,2003.0,1.0,5.0,900.0,90.0,2.0,-8,,,0,0,0,-13.0,20.0,0.0,1,0,0
4490,-8,1.2524284086434012,1.0,1.0,4.0,1982.0,2.0,5.0,3100.0,60.0,9.0,-8,,,0,0,0,8.0,41.0,0.0,0,0,0
4491,1,1.2038247711023997,1.0,1.0,2.0,1977.0,1.0,5.0,5300.0,30.0,16.0,1,0,0,1,1,1,13.0,46.0,13.0,0,1,1
4492,4,1.2075648348440184,1.0,1.0,4.0,1961.0,1.0,5.0,5500.0,30.0,11.0,4,0,0,1,1,0,29.0,62.0,0.0,0,0,0
4493,3,1.2038247711023997,1.0,1.0,4.0,1988.0,1.0,5.0,4900.0,50.0,8.0,3,0,0,1,1,0,2.0,35.0,0.0,0,0,0
4494,2,1.2075648348440184,1.0,1.0,4.0,1979.0,1.0,5.0,2375.0,50.0,8.0,2,0,0,1,1,0,11.0,44.0,0.0,0,0,0
4495,1,1.2524284086434012,1.0,1.0,4.0,2003.0,1.0,7.0,520.0,10.0,11.0,1,0,0,1,1,0,-13.0,20.0,0.0,1,0,0
4496,42,1.2038247711023997,1.0,1.0,4.0,1962.0,2.0,4.0,,50.0,8.0,42,1,1,1,1,0,28.0,61.0,0.0,0,0,0
4497,-7,0.5011444524580629,1.0,2.0,1.0,1947.0,1.0,3.0,1625.0,140.0,15.0,-7,,,0,0,1,43.0,76.0,18.0,0,1,1
4498,1,1.2075648348440184,3.0,1.0,,1973.0,1.0,5.0,2000.0,111.0,95.0,1,0,0,1,1,,17.0,50.0,,0,,
4499,1,1.2075648348440184,1.0,1.0,4.0,1995.0,2.0,3.0,2500.0,90.0,2.0,1,0,0,1,1,0,-5.0,28.0,0.0,1,0,0
4500,1,1.2524284086434012,1.0,1.0,4.0,1959.0,1.0,4.0,3750.0,30.0,7.0,1,0,0,1,1,0,31.0,64.0,0.0,0,0,0
4501,1,0.5408545025487828,1.0,2.0,1.0,1973.0,1.0,4.0,1530.0,112.0,13.0,1,0,0,1,1,1,17.0,50.0,17.0,0,1,1
4502,42,1.2075648348440184,1.0,1.0,4.0,1974.0,1.0,3.0,1800.0,90.0,2.0,42,1,1,1,1,0,16.0,49.0,0.0,0,0,0
4503,91,1.2524284086434012,1.0,1.0,4.0,1985.0,2.0,1.0,890.0,50.0,8.0,91,0,,1,0,0,5.0,38.0,0.0,0,0,0
4504,6,0.5445972257083529,1.0,2.0,1.0,1971.0,2.0,5.0,3250.0,120.0,12.0,6,0,0,1,1,1,19.0,52.0,18.0,0,1,1
4505,-7,1.2038247711023997,1.0,1.0,4.0,2000.0,2.0,5.0,,90.0,2.0,-7,,,0,0,0,-10.0,23.0,0.0,1,0,0
4506,-8,0.5011444524580629,1.0,2.0,1.0,1985.0,2.0,5.0,2500.0,140.0,15.0,-8,,,0,0,1,5.0,38.0,5.0,0,1,0
4507,1,0.5011444524580629,1.0,2.0,3.0,1989.0,1.0,5.0,3250.0,130.0,7.0,1,0,0,1,1,0,1.0,34.0,0.0,0,0,0
4508,4,0.5011444524580629,1.0,2.0,1.0,1984.0,1.0,3.0,2125.0,112.0,13.0,4,0,0,1,1,1,6.0,39.0,6.0,0,1,0
4509,-8,1.2038247711023997,1.0,1.0,4.0,1982.0,2.0,5.0,1625.0,20.0,5.0,-8,,,0,0,0,8.0,41.0,0.0,0,0,0
